Generations;RWM1;RWM2;RWM3;RWM Avg;AWM1;AWM2;AWM3;AWM Avg;RWOM1;RWOM2;RWOM3;RWOM Avg;AWOM1;AWOM2;AWOM3;AWOM Avg
9319;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9320;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9321;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9322;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9323;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9324;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9325;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9326;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9327;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9328;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9329;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9330;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9331;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9332;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9333;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9334;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9335;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9336;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9337;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9338;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9339;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9340;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9341;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9342;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9343;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9344;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9345;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9346;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9347;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9348;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9349;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9350;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9351;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9352;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9353;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9354;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9355;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9356;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9357;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9358;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9359;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9360;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9361;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9362;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9363;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9364;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9365;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9366;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9367;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9368;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9369;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9370;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9371;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9372;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9373;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9374;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9375;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9376;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9377;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9378;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9379;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9380;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9381;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9382;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9383;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9384;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9385;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9386;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9387;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9388;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9389;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9390;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9391;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9392;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9393;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9394;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9395;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9396;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9397;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9398;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9399;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9400;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9401;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9402;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9403;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9404;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9405;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9406;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9407;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9408;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9409;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9410;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9411;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9412;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9413;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9414;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9415;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9416;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9417;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9418;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9419;0,29;0,308;0,274;0,291;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9420;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9421;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9422;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9423;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9424;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9425;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9426;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9427;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9428;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9429;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9430;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9431;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9432;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9433;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9434;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9435;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9436;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9437;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9438;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9439;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9440;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9441;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9442;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9443;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9444;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9445;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9446;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9447;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9448;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9449;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9450;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9451;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9452;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9453;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9454;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9455;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9456;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9457;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9458;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9459;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9460;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9461;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9462;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9463;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9464;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9465;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9466;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9467;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9468;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9469;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9470;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9471;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9472;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9473;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9474;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9475;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9476;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9477;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9478;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9479;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9480;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9481;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9482;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9483;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9484;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9485;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9486;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9487;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9488;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9489;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9490;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9491;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9492;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9493;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9494;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9495;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9496;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9497;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9498;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9499;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9500;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9501;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9502;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9503;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9504;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9505;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9506;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9507;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9508;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9509;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9510;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9511;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9512;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9513;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9514;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9515;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9516;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9517;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9518;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9519;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9520;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9521;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9522;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9523;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9524;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
9525;0,296;0,308;0,274;0,293;0,330;0,246;0,308;0,295;0,352;0,302;0,324;0,326;0,324;0,324;0,308;0,319
